    0.00   84.00  120.00     77.32306    182.21910     83.89925    119.64677
    0.00   84.00  130.00     77.43255    187.12120     83.90900    129.50322
    0.00   84.00  140.00     77.62006    191.84140     83.92117    139.40117
    0.00   84.00  150.00     77.89329    196.34651     83.93399    149.33681
    0.00   84.00  160.00     78.25933    200.60695     83.94618    159.30176
    0.00   84.00  170.00     78.72381    204.59421     83.95709    169.28625
    0.00   84.00  180.00     79.29012    208.27684     83.96653    179.28183
    0.00   84.00  190.00     79.95882    211.61411     83.97461    189.28224
    0.00   84.00  200.00     80.72704    214.54605     83.98160    199.28345
    0.00   84.00  210.00     81.58817    216.97714     83.98785    209.28317
    0.00   84.00  220.00     82.53114    218.74684     83.99377    219.28006
    0.00   84.00  230.00     83.53953    219.57315     83.99986    229.27434
    0.00   84.00  240.00     84.58892    218.93436     84.00661    239.26834
    0.00   84.00  250.00     85.64041    215.80830     84.01443    249.26703
    0.00   84.00  260.00     86.62266    208.12148     84.02335    259.27759
    0.00   84.00  270.00     87.38648    192.20808     84.03302    269.30734
    0.00   84.00  280.00     87.66280    166.73781     84.04263    279.36163
    0.00   84.00  290.00     87.29618    142.59502     84.05118    289.44147
    0.00   84.00  300.00     86.50577    128.53159     84.05772    299.54263
    0.00   84.00  310.00     85.54601    122.00647     84.06173    309.65723
    0.00   84.00  320.00     84.54586    119.60538     84.06317    319.77649
    0.00   84.00  330.00     83.56544    119.50174     84.06243    329.89359
    0.00   84.00  340.00     82.63603    120.79372     84.06006    340.00546
    0.00   84.00  350.00     81.77525    123.01444     84.05644    350.11322
    0.00   82.00    0.00     79.60854    115.92725     82.03973    359.99744
    0.00   82.00   10.00     78.80684    120.60150     82.03936     10.06035
    0.00   82.00   20.00     78.11732    125.55153     82.03722     20.13915
    0.00   82.00   30.00     77.53274    130.76324     82.03098     30.23018
    0.00   82.00   40.00     77.04351    136.21899     82.01863     40.31982
    0.00   82.00   50.00     76.63880    141.89441     81.99948     50.38633
    0.00   82.00   60.00     76.30777    147.75687     81.97495     60.40662
    0.00   82.00   70.00     76.04075    153.76520     81.94840     70.36549
    0.00   82.00   80.00     75.83046    159.87047     81.92442     80.26241
    0.00   82.00   90.00     75.67290    166.01816     81.90723     90.11342
    0.00   82.00  100.00     75.56796    172.15105     81.89935     99.94585
    0.00   82.00  110.00     75.51951    178.21286     81.90096    109.78940
    0.00   82.00  120.00     75.53516    184.15158     81.91006    119.66660
    0.00   82.00  130.00     75.62554    189.92278     81.92354    129.58792
    0.00   82.00  140.00     75.80325    195.49152     81.93817    139.55124
    0.00   82.00  150.00     76.08162    200.83362     81.95158    149.54597
    0.00   82.00  160.00     76.47331    205.93526     81.96249    159.55832
    0.00   82.00  170.00     76.98906    210.79170     81.97065    169.57608
    0.00   82.00  180.00     77.63651    215.40468     81.97640    179.59123
    0.00   82.00  190.00     78.41940    219.77885     81.98034    189.59990
    0.00   82.00  200.00     79.33711    223.91714     81.98299    199.60123
    0.00   82.00  210.00     80.38451    227.81404     81.98479    209.59505
    0.00   82.00  220.00     81.55224    231.44484     81.98624    219.58086
    0.00   82.00  230.00     82.82699    234.74451     81.98805    229.55824
    0.00   82.00  240.00     84.19183    237.55646     81.99118    239.52852
    0.00   82.00  250.00     85.62595    239.47812     81.99654    249.49680
    0.00   82.00  260.00     87.10179    239.22942     82.00452    259.47241
    0.00   82.00  270.00     88.56079    230.23088     82.01464    269.46622
    0.00   82.00  280.00     89.35104    148.07306     82.02547    279.48657
    0.00   82.00  290.00     88.14463    101.91716     82.03515    289.53525
    0.00   82.00  300.00     86.70580     97.36005     82.04202    299.60611
    0.00   82.00  310.00     85.29702     98.14216     82.04537    309.68768
    0.00   82.00  320.00     83.95737    100.57074     82.04557    319.76752
    0.00   82.00  330.00     82.70737    103.78039     82.04384    329.83722
    0.00   82.00  340.00     81.56081    107.47770     82.04169    339.89493
    0.00   82.00  350.00     80.52648    111.54415     82.04023    349.94534
    0.00   80.00    0.00     77.98875    108.40828     80.02069    359.88458
    0.00   80.00   10.00     77.12677    113.99399     80.02746      9.90929
    0.00   80.00   20.00     76.40005    119.75419     80.03435     19.95999
    0.00   80.00   30.00     75.79722    125.72009     80.03731     30.03825
    0.00   80.00   40.00     75.30370    131.90413     80.03229     40.13222
    0.00   80.00   50.00     74.90319    138.30145     80.01694     50.21723
    0.00   80.00   60.00     74.57928    144.89069     79.99214     60.26355
    0.00   80.00   70.00     74.31734    151.63501     79.96243     70.24863
    0.00   80.00   80.00     74.10609    158.48425     79.93461     80.16856
    0.00   80.00   90.00     73.93906    165.37834     79.91521     90.04132
    0.00   80.00  100.00     73.81551    172.25191     79.90806     99.89976
    0.00   80.00  110.00     73.74060    179.03972     79.91296    109.77811
    0.00   80.00  120.00     73.72504    185.68236     79.92645    119.69964
    0.00   80.00  130.00     73.78403    192.13101     79.94362    129.67041
    0.00   80.00  140.00     73.93586    198.35130     79.96006    139.68143
    0.00   80.00  150.00     74.20000    204.32550     79.97299    149.71562
    0.00   80.00  160.00     74.59517    210.05316     79.98150    159.75539
    0.00   80.00  170.00     75.13736    215.55038     79.98602    169.78790
    0.00   80.00  180.00     75.83822    220.84848     79.98766    179.80711
    0.00   80.00  190.00     76.70382    225.99280     79.98746    189.81285
    0.00   80.00  200.00     77.73405    231.04308     79.98602    199.80795
    0.00   80.00  210.00     78.92261    236.07739     79.98363    209.79480
    0.00   80.00  220.00     80.25743    241.20427     79.98061    219.77325
    0.00   80.00  230.00     81.72116    246.59361     79.97781    229.74120
    0.00   80.00  240.00     83.29117    252.55814     79.97679    239.69759
    0.00   80.00  250.00     84.93781    259.80115     79.97930    249.64668
    0.00   80.00  260.00     86.61487    270.39096     79.98637    259.59973
    0.00   80.00  270.00     88.19358    293.55078     79.99738    269.57175
    0.00   80.00  280.00     88.80917      7.44233     80.00993    279.57471
    0.00   80.00  290.00     87.57170     55.13309     80.02073    289.61115
    0.00   80.00  300.00     85.96677     70.61074     80.02713    299.67215
    0.00   80.00  310.00     84.36666     79.41348     80.02824    309.74133
    0.00   80.00  320.00     82.84300     86.11735     80.02518    319.80206
    0.00   80.00  330.00     81.42795     91.98674     80.02052    329.84396
    0.00   80.00  340.00     80.14082     97.51521     80.01704    339.86578
    0.00   80.00  350.00     78.99291    102.94355     80.01686    349.87497
    0.00   78.00    0.00     76.21300    102.70276     77.99492    359.83871
    0.00   78.00   10.00     75.31699    108.92125     78.00899      9.83077
    0.00   78.00   20.00     74.57611    115.25665     78.02593     19.85421
    0.00   78.00   30.00     73.97546    121.77040     78.04005     29.91625
    0.00   78.00   40.00     73.49574    128.49577     78.04485     40.00866
    0.00   78.00   50.00     73.11523    135.44162     78.03554     50.10576
    0.00   78.00   60.00     72.81191    142.59422     78.01188     60.17155
    0.00   78.00   70.00     72.56586    149.91916     77.97938     70.17612
    0.00   78.00   80.00     72.36156    157.36369     77.94763     80.11168
    0.00   78.00   90.00     72.18983    164.86110     77.92617     89.99856
    0.00   78.00  100.00     72.04911    172.33661     77.92027     99.87572
    0.00   78.00  110.00     71.94583    179.71468     77.92915    109.78220
    0.00   78.00  120.00     71.89392    186.92644     77.94733    119.74047
    0.00   78.00  130.00     71.91345    193.91667     77.96785    129.75090
    0.00   78.00  140.00     72.02873    200.64926     77.98521    139.79726
    0.00   78.00  150.00     72.26585    207.11060     77.99667    149.85709
    0.00   78.00  160.00     72.64996    213.31081     78.00205    159.91089
    0.00   78.00  170.00     73.20257    219.28337     78.00270    169.94691
    0.00   78.00  180.00     73.93918    225.08395     78.00043    179.96198
    0.00   78.00  190.00     74.86754    230.79024     77.99665    189.95966
    0.00   78.00  200.00     75.98677    236.50504     77.99186    199.94650
    0.00   78.00  210.00     77.28731    242.36633     77.98589    209.92737
    0.00   78.00  220.00     78.75113    248.57248     77.97859    219.90240
    0.00   78.00  230.00     80.35151    255.43994     77.97085    229.86703
    0.00   78.00  240.00     82.05039    263.54172     77.96500    239.81674
    0.00   78.00  250.00     83.78868    274.06464     77.96411    249.75400
    0.00   78.00  260.00     85.45313    289.79480     77.97024    259.69174
    0.00   78.00  270.00     86.76122    317.14313     77.98259    269.64972
    0.00   78.00  280.00     87.07841    359.39572     77.99728    279.64447
    0.00   78.00  290.00     86.15790     34.46324     78.00903    289.67932
    0.00   78.00  300.00     84.65623     54.43912     78.01379    299.74155
    0.00   78.00  310.00     83.01411     66.87320     78.01077    309.80908
    0.00   78.00  320.00     81.39762     75.96611     78.00244    319.86096
    0.00   78.00  330.00     79.87952     83.46505     77.99310    329.88562
    0.00   78.00  340.00     78.49785     90.17153     77.98701    339.88290
    0.00   78.00  350.00     77.27291     96.50333     77.98724    349.86209
    0.00   76.00    0.00     74.33177     98.29439     75.96436    359.83768
    0.00   76.00   10.00     73.41811    104.95391     75.98495      9.80326
    0.00   76.00   20.00     72.67746    111.70318     76.01177     19.80107
    0.00   76.00   30.00     72.09161    118.62249     76.03795     29.84412
    0.00   76.00   40.00     71.63677    125.75858     76.05443     39.92955
    0.00   76.00   50.00     71.28592    133.12943     76.05329     50.03263
    0.00   76.00   60.00     71.01147    140.72661     76.03231     60.11247
    0.00   76.00   70.00     70.78812    148.51689     75.99768     70.13136
    0.00   76.00   80.00     70.59590    156.44481     75.96219     80.07736
    0.00   76.00   90.00     70.42270    164.43716     75.93897     89.97353
    0.00   76.00  100.00     70.26599    172.40971     75.93498     99.86532
    0.00   76.00  110.00     70.13338    180.27605     75.94838    109.79589
    0.00   76.00  120.00     70.04201    187.95683     75.97113    119.78537
    0.00   76.00  130.00     70.01688    195.38899     75.99417    129.82707
    0.00   76.00  140.00     70.08855    202.53291     76.01137    139.89774
    0.00   76.00  150.00     70.29008    209.37721     76.02057    149.97156
    0.00   76.00  160.00     70.65346    215.94055     76.02261    160.02943
    0.00   76.00  170.00     71.20596    222.27094     76.01973    170.06192
    0.00   76.00  180.00     71.96697    228.44409     76.01438    180.06891
    0.00   76.00  190.00     72.94549    234.56300     76.00812    190.05704
    0.00   76.00  200.00     74.13900    240.76163     76.00114    200.03596
    0.00   76.00  210.00     75.53329    247.21709     75.99252    210.01283
    0.00   76.00  220.00     77.10269    254.17870     75.98135    219.98807
    0.00   76.00  230.00     78.80902    262.03079     75.96840    229.95450
    0.00   76.00  240.00     80.59648    271.42715     75.95699    239.90341
    0.00   76.00  250.00     82.37622    283.57034     75.95206    249.83429
    0.00   76.00  260.00     83.98659    300.67999     75.95715    259.76160
    0.00   76.00  270.00     85.11557    325.75851     75.97134    269.71057
    0.00   76.00  280.00     85.32265    357.39749     75.98857    279.70313
    0.00   76.00  290.00     84.50922     25.46914     76.00078    289.74301
    0.00   76.00  300.00     83.08300     45.05997     76.00238    299.81281
    0.00   76.00  310.00     81.42886     58.62918     75.99321    309.88394
    0.00   76.00  320.00     79.75311     68.85217     75.97785    319.93192
    0.00   76.00  330.00     78.16106     77.26133     75.96278    329.94534
    0.00   76.00  340.00     76.70953     84.68633     75.95353    339.92612
    0.00   76.00  350.00     75.42884     91.60084     75.95361    349.88498
    0.00   74.00    0.00     72.37739     94.81586     73.93249    359.86609
    0.00   74.00   10.00     71.45670    101.78970     73.95777      9.81238
    0.00   74.00   20.00     70.72542    108.84511     73.99278     19.78757
    0.00   74.00   30.00     70.16202    116.07343     74.03045     29.81003
    0.00   74.00   40.00     69.73839    123.52950     74.05948     39.88374
    0.00   74.00   50.00     69.42255    131.23706     74.06825     49.98721
    0.00   74.00   60.00     69.18153    139.19110     74.05154     60.07604
    0.00   74.00   70.00     68.98476    147.35928     74.01569     70.10503
    0.00   74.00   80.00     68.80772    155.68393     73.97688     80.05773
    0.00   74.00   90.00     68.63522    164.08626     73.95244     89.95990
    0.00   74.00  100.00     68.46362    172.47348     73.95104     99.86379
    0.00   74.00  110.00     68.30151    180.74861     73.96921    109.81568
    0.00   74.00  120.00     68.16908    188.82152     73.99586    119.83141
    0.00   74.00  130.00     68.09620    196.62019     74.02008    129.89601
    0.00   74.00  140.00     68.11977    204.10017     74.03585    139.98026
    0.00   74.00  150.00     68.28005    211.25099     74.04223    150.05774
    0.00   74.00  160.00     68.61623    218.09836     74.04119    160.11217
    0.00   74.00  170.00     69.16168    224.70287     74.03574    170.13733
    0.00   74.00  180.00     69.93970    231.15718     74.02859    180.13538
    0.00   74.00  190.00     70.96028    237.58438     74.02133    190.11490
    0.00   74.00  200.00     72.21864    244.14093     74.01368    200.08760
    0.00   74.00  210.00     73.69508    251.02841     74.00369    210.06268
    0.00   74.00  220.00     75.35548    258.52136     73.98939    220.04114
    0.00   74.00  230.00     77.15000    267.02451     73.97115    230.01358
    0.00   74.00  240.00     79.00649    277.18140     73.95349    239.96648
    0.00   74.00  250.00     80.81266    290.05057     73.94384    249.89545
    0.00   74.00  260.00     82.38004    307.22232     73.94785    259.81595
    0.00   74.00  270.00     83.40482    330.03766     73.96438    269.75940
    0.00   74.00  280.00     83.55270    356.52191     73.98442    279.75366
    0.00   74.00  290.00     82.77579     20.69957     73.99628    289.80286
    0.00   74.00  300.00     81.38130     39.24268     73.99287    299.88342
    0.00   74.00  310.00     79.71007     53.01460     73.97562    309.95978
    0.00   74.00  320.00     77.98411     63.73138     73.95226    320.00510
    0.00   74.00  330.00     76.33098     72.63470     73.93159    330.01038
    0.00   74.00  340.00     74.82310     80.49385     73.91977    339.98083
    0.00   74.00  350.00     73.49963     87.78538     73.91972    349.92804
    0.00   72.00    0.00     70.37122     92.01361     71.90413    359.91141
    0.00   72.00   10.00     69.45091     99.21863     71.93123      9.84636
    0.00   72.00   20.00     68.73491    106.50862     71.97111     19.80336
    0.00   72.00   30.00     68.19828    113.98061     72.01794     29.80513
    0.00   72.00   40.00     67.80888    121.69353     72.05907     39.86338
    0.00   72.00   50.00     67.53021    129.67407     72.07878     49.96223
    0.00   72.00   60.00     67.32439    137.91924     72.06780     60.05558
    0.00   72.00   70.00     67.15585    146.39748     72.03174     70.09113
    0.00   72.00   80.00     66.99557    155.04987     71.99032     80.04762
    0.00   72.00   90.00     66.82519    163.79361     71.96543     89.95370
    0.00   72.00  100.00     66.63976    172.52884     71.96729     99.86824
    0.00   72.00  110.00     66.44867    181.14894     71.99007    109.83927
    0.00   72.00  120.00     66.27484    189.55301     72.01934    119.87616
    0.00   72.00  130.00     66.15279    197.65944     72.04288    129.95497
    0.00   72.00  140.00     66.12568    205.41792     72.05585    140.04247
    0.00   72.00  150.00     66.24117    212.81787     72.05910    150.11478
    0.00   72.00  160.00     66.54596    219.89113     72.05569    160.16054
    0.00   72.00  170.00     67.07983    226.70964     72.04890    170.17697
    0.00   72.00  180.00     67.87004    233.38083     72.04152    180.16753
    0.00   72.00  190.00     68.92738    240.04405     72.03497    190.14101
    0.00   72.00  200.00     70.24425    246.87206     72.02841    200.10992
    0.00   72.00  210.00     71.79493    254.08112     72.01868    210.08527
    0.00   72.00  220.00     73.53656    261.95535     72.00233    220.06911
    0.00   72.00  230.00     75.40829    270.89474     71.97908    230.05055
    0.00   72.00  240.00     77.32412    281.49677     71.95473    240.01126
    0.00   72.00  250.00     79.15458    294.65366     71.93976    249.94202
    0.00   72.00  260.00     80.69662    311.49420     71.94269    259.85858
    0.00   72.00  270.00     81.65990    332.57840     71.96206    269.79883
    0.00   72.00  280.00     81.76901    356.04303     71.98504    279.79752
    0.00   72.00  290.00     80.99815     17.79420     71.99541    289.85846
    0.00   72.00  300.00     79.60612     35.36353     71.98493    299.95053
    0.00   72.00  310.00     77.90727     49.01686     71.95808    310.03098
    0.00   72.00  320.00     76.13194     59.92174     71.92693    320.07227
    0.00   72.00  330.00     74.42376     69.08743     71.90247    330.07037
    0.00   72.00  340.00     72.86767     77.20914     71.89005    340.03522
    0.00   72.00  350.00     71.51021     84.74788     71.89059    349.97873
    0.00   70.00    0.00     68.32780     89.71210     69.88488    359.96262
    0.00   70.00   10.00     67.41348     97.09339     69.90998      9.89461
    0.00   70.00   20.00     66.71675    104.57033     69.94988     19.83909
    0.00   70.00   30.00     66.20908    112.24179     70.00181     29.82160
    0.00   70.00   40.00     65.85455    120.16751     70.05301     39.86204
    0.00   70.00   50.00     65.61279    128.37462     70.08376     49.95203
    0.00   70.00   60.00     65.44174    136.86092     70.07961     60.04597
    0.00   70.00   70.00     65.30128    145.59558     70.04444     70.08514
    0.00   70.00   80.00     65.15813    154.51961     70.00131     80.04340
    0.00   70.00   90.00     64.99072    163.54803     69.97691     89.95220
    0.00   70.00  100.00     64.79263    172.57591     69.98264     99.87672
    0.00   70.00  110.00     64.57369    181.48828     70.00945    109.86491
    0.00   70.00  120.00     64.35919    190.17393     70.03938    119.91766
    0.00   70.00  130.00     64.18787    198.54117     70.05997    130.00192
    0.00   70.00  140.00     64.10902    206.53308     70.06878    140.08325
    0.00   70.00  150.00     64.17784    214.13823     70.06889    150.14345
    0.00   70.00  160.00     64.44883    221.39400     70.06403    160.17752
    0.00   70.00  170.00     64.96838    228.38306     70.05726    170.18591
    0.00   70.00  180.00     65.76774    235.22595     70.05116    180.17168
    0.00   70.00  190.00     66.85822    242.07544     70.04703    190.14252
    0.00   70.00  200.00     68.22902    249.11591     70.04346    200.11044
    0.00   70.00  210.00     69.84796    256.57159     70.03593    210.08766
    0.00   70.00  220.00     71.66346    264.72675     70.01907    220.07800
    0.00   70.00  230.00     73.60463    273.96445     69.99156    230.07024
    0.00   70.00  240.00     75.57430    284.82578     69.96037    240.04160
    0.00   70.00  250.00     77.43082    298.05670     69.93969    249.97720
    0.00   70.00  260.00     78.96263    314.47412     69.94160    259.89203
    0.00   70.00  270.00     79.89000    334.25620     69.96436    269.83066
    0.00   70.00  280.00     79.97092    355.74500     69.99017    279.83527
    0.00   70.00  290.00     79.19044     15.85304     69.99758    289.90887
    0.00   70.00  300.00     77.78222     32.61878     69.97800    300.01132
    0.00   70.00  310.00     76.04648     46.05207     69.94090    310.09253
    0.00   70.00  320.00     74.22044     56.99726     69.90380    320.12659
    0.00   70.00  330.00     72.46048     66.29488     69.87912    330.11716
    0.00   70.00  340.00     70.86182     74.57451     69.86947    340.07990
    0.00   70.00  350.00     69.47697     82.27760     69.87199    350.02661
    0.00   68.00    0.00     66.25700     87.78802     67.88013      0.01042
    0.00   68.00   10.00     65.35338     95.30885     67.89884      9.94753
    0.00   68.00   20.00     64.67889    102.94087     67.93279     19.88603
    0.00   68.00   30.00     64.20100    110.78187     67.98416     29.85224
    0.00   68.00   40.00     63.88033    118.88958     68.04189     39.87386
    0.00   68.00   50.00     63.67342    127.28936     68.08269     49.95184
    0.00   68.00   60.00     63.53497    135.97833     68.08596     60.04312
    0.00   68.00   70.00     63.42105    144.92636     68.05270     70.08361
    0.00   68.00   80.00     63.29445    154.07552     68.00894     80.04230
    0.00   68.00   90.00     63.13041    163.34079     67.98611     89.95345
    0.00   68.00  100.00     62.92092    172.61430     67.99615     99.88776
    0.00   68.00  110.00     62.67588    181.77452     68.02592    109.89127
    0.00   68.00  120.00     62.42236    190.70052     68.05408    119.95442
    0.00   68.00  130.00     62.20282    199.29028     68.06927    130.03590
    0.00   68.00  140.00     62.07244    207.47955     68.07275    140.10312
    0.00   68.00  150.00     62.09407    215.25560     68.06997    150.14648
    0.00   68.00  160.00     62.33032    222.66124     68.06464    160.16812
    0.00   68.00  170.00     62.83427    229.78935     68.05902    170.17038
    0.00   68.00  180.00     63.64104    236.77254     68.05537    180.15474
    0.00   68.00  190.00     64.76212    243.77444     68.05511    190.12639
    0.00   68.00  200.00     66.18314    250.98746     68.05642    200.09596
    0.00   68.00  210.00     67.86520    258.63885     68.05322    210.07617
    0.00   68.00  220.00     69.74814    267.00723     68.03785    220.07310
    0.00   68.00  230.00     71.75223    276.45309     68.00732    230.07660
    0.00   68.00  240.00     73.77180    287.46173     67.96966    240.06047
    0.00   68.00  250.00     75.65680    300.66052     67.94315    250.00337
    0.00   68.00  260.00     77.19013    316.65881     67.94421    259.91827
    0.00   68.00  270.00     78.09827    335.44189     67.97083    269.85623
    0.00   68.00  280.00     78.15758    355.54050     67.99919    279.86737
    0.00   68.00  290.00     77.35863     14.46779     68.00193    289.95322
    0.00   68.00  300.00     75.92211     30.58319     67.97148    300.06317
    0.00   68.00  310.00     74.14248     43.77553     67.92464    310.14032
    0.00   68.00  320.00     72.26418     54.68911     67.88528    320.16302
    0.00   68.00  330.00     70.45456     64.04365     67.86568    330.14487
    0.00   68.00  340.00     68.81760     72.41579     67.86320    340.10812
    0.00   68.00  350.00     67.41079     80.22906     67.86942    350.06360
    0.00   66.00    0.00     64.16492     86.15314     65.89395      0.04757
    0.00   66.00   10.00     63.27640     93.78848     65.90179      9.99696
    0.00   66.00   20.00     62.62685    101.55408     65.92336     19.93631
    0.00   66.00   30.00     62.17904    109.54439     65.96757     29.89042
    0.00   66.00   40.00     61.89025    117.81265     66.02702     39.89369
    0.00   66.00   50.00     61.71487    126.38022     66.07581     49.95753
    0.00   66.00   60.00     61.60548    135.24211     66.08646     60.04369
    0.00   66.00   70.00     61.51538    144.36858     66.05591     70.08387
    0.00   66.00   80.00     61.40394    153.70381     66.01263     80.04236
    0.00   66.00   90.00     61.24340    163.16489     65.99252     89.95607
    0.00   66.00  100.00     61.02391    172.64346     66.00713     99.90039
    0.00   66.00  110.00     60.75505    182.01337     66.03836    109.91730
    0.00   66.00  120.00     60.46497    191.14481     66.06197    119.98547
    0.00   66.00  130.00     60.19920    199.92526     66.06945    130.05688
    0.00   66.00  140.00     60.01857    208.28261     66.06686    140.10426
    0.00   66.00  150.00     59.99375    216.20245     66.06172    150.12863
    0.00   66.00  160.00     60.19567    223.73312     66.05682    160.13885
    0.00   66.00  170.00     60.68409    230.97766     66.05299    170.13766
    0.00   66.00  180.00     61.49760    238.07971     66.05237    180.12383
    0.00   66.00  190.00     62.64740    245.21172     66.05691    190.09935
    0.00   66.00  200.00     64.11523    252.57077     66.06468    200.07271
    0.00   66.00  210.00     65.85536    260.38333     66.06800    210.05646
    0.00   66.00  220.00     67.79942    268.91858     66.05643    220.05914
    0.00   66.00  230.00     69.86015    278.51227     66.02472    230.07320
    0.00   66.00  240.00     71.92588    289.59848     65.98143    240.07040
    0.00   66.00  250.00     73.84130    302.71133     65.94931    250.02258
    0.00   66.00  260.00     75.38517    318.32205     65.94984    259.93906
    0.00   66.00  270.00     76.28581    336.31860     65.98071    269.87671
